"id","lotto_number","lotto_round","lotto_set","lotto_year","lotto_item","lotto_price_due","lotto_price","scanner_uuid","buyer_uuid","lotto_url","lotto_bc_ref","lotto_bc_hash","lotto_type","lotto_status","create_at","create_by","update_at","update_by","payment_id","lotto_uuid"
90124568482,"343752","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIGiCC2RyNLbZNnOPSVJ16TwPkuqZGhwRmXEZahk8t+G6AiAqyXyt2PGpBOasj2m63dMPbfSCMG5L64JYbM5e4cBx6g==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114343752"
90124568483,"375165","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQCMpDyWe8335Scgwyh19uAsuLyesuQp0Xr5fQNPu3JbiAIhAKzkmMJ37bLD6VvglfJwQ50qXSHV2WjIGoXMOApf/Jy8,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114375165"
90124568484,"375594","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQDSCjTIKpfJ/kmQBugSCo3WoY/Wc90cHWof2FYf7xaYeAIgFKhxS3KCUOjUg1qd/nzXQZ7ckXd5uLmVvRRvZxEQ9DM=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114375594"
90124568485,"378149","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQCJz/E63CrWPJX6RBdkiB0Xv9ssYS7NGPbGc5eRfyZo1AIgVsVZS3xq0C4o9Us6t3MdSifPf6c18vmtqdQV3SpNxbQ=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114378149"
90124568486,"380373","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDjzlHkoTH0TSJTAPzAmGS8MZBsRNBi6uGIwEnlMmKkbAIhAP92XjQeYDPWcrPELlZ2kTbnfSDuvJp4p0z1Rlip0rTU,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114380373"
90124568487,"386542","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDLUIauTJk6sGHyJNoD78MQyZTPMCAZLME9TQk7GbddyQIhAMqueM5E8uMWgiNiG/dBJu1ZhITCRIZSArODTfgySCJy,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114386542"
90124568488,"388990","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIHXOiGl80sY9uaIHT4oOXqIEN9lRmJvwSFlr4tBTYlNpAiBS9Panp+Z7nodcUhkOWArFqWwkwG6Ne8aRTuhJE/EoZQ==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114388990"
90124568489,"399521","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIFISfQCaSjXEvuHk69b1gnC3L9OpP2xxYDPUhyVywPnuAiA9fOTo26bgmIZwGH8DqfBh2CALxxB9mAJGzIOL2Ao4Vw==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114399521"
90124568490,"408027","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIHJfhEeq0lxTXvW5SEQndwozl/5iavoCC2ka8yjwFXzeAiAtl41DajRbLbyCJ0jF+vNW1wdVU+VA06m1ZLccw+/cWA==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114408027"
90124568491,"410596","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIHbAJNQjSmq4I8tqmEKaLRY3MEBHDrIYOq8cm20MwMVkAiEAu26wp9kZnabV39Nen04dxcuh6/DUCCp9pTXCebSmCkc=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114410596"
90124568492,"429347","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIGffK7LGRf5hR8BhAxWahgpcYSXmokLtsB56oeA7it8RAiAmfjuevFhfZqtO906LTz4Ap9KQVvpwAUKCai0zCVPmJg==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114429347"
90124568493,"434697","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIAosOdMh5xiLtyQRegnJN2E3U0IMWMNjREfkkc1dmT0PAiEAjZ1aqtyt0C9UTBYDhp0LjmHyYEmpw9dOHVuvTzsRbxc=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114434697"
90124568494,"450220","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIDvZpW3yvdlcIeN+0rKxtz70vbHLzMWnk+Bm4LFCaecfAiEAqSQBO9s53tSRucAutiSHWHaBl0a3IZDGPRe4PxhOSrA=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114450220"
90124568495,"454588","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDlrZPud0qW0u4pOJ9xdIzphA83Q49WwMYzMbWWUsPuHQIhAKdEZeJJqoS9fwUbu10zBNcivA55e/phpoZin/mP93AF,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114454588"
90124568496,"481780","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQD//LMW3x4gUDBIb6EpbyCTDLza+/ClruksPBBb68ZNzgIhAKVK5BMxE+ONFZRn7RmiJ0IyhD+oEiL2WztP+lmacfQV,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114481780"
90124568497,"494500","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIG61Opd+cnRWg5zSWUpRledkyq+Slt4vVhRkUY7gY+p+AiEAtcvhj/tZ1f4LQ4DEp77MqzuOpbZKDYirWGR6QkRFKm4=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114494500"
90124568498,"509710","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIHVKWv3t//mlnIlqsufceOngIRHLsWUlmufCf4AKnP9NAiEAt0jvtYo1B4tm/dLZQt/hYIBRxTefM97hgRYFn9uabkk=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114509710"
90124568499,"513762","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQD76H2Xm209JC8u68URRFhJ4tKwOerNTuqMiKfYqCjZKAIhAJaP2Vufp2hBKBGX3YeQQk5ThuM8EFZjnOIa/ZxDn0wn,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114513762"
90124568500,"526366","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIBlV6Yn54VDLrk3QsEkD0FRbbtX3m/e87zcxBhD26qb+AiAgFRphGOYewcs1RjDHqW9zoqTfV6b3ujMENDZQtsySiA==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114526366"
90124568501,"529968","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQDxnJraTEKjxL/DqSPGwAWjyQO7cZVZ/61jSr9OogacFQIgN6JYpfS+j1GxUsYwksMJUWbOVoql8sb5qz7jMsF0HZs=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114529968"
90124568502,"541270","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQCI+4CQtPwFrk3se8tBLglV5+eV2D/nRCAPrwhEJ19ThgIgRP3EYKwLKF3pJpw7Z7FKoptimNquoi3pV4NLRPN65yU=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114541270"
90124568503,"570191","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQCSfXfAFucI6yBp3Zahw0F30KsyJA9uC5JFMgirpihuAQIgROUbMrjsqc1hoZeXzsdOtrA9cUBHJkKCgM03TwjRuT8=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114570191"
90124568504,"572541","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIBZmWxV6jxTIL7SH+ExzjIlbQ8oerNKscOYOXV2wvrcFAiEA8Mlm8ZglzOiEdNu04A7jfDWuDQltbaqz9q4vLv8jHJE=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114572541"
90124568505,"602115","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDbzEvfSPeHZ4RTi8GiHo3GpyuHHXHLvuEFHriMm8R+8QIhAJvVVlm8uPMxtpQrla7m4hrW3xDQ2qyx1jWKXzD0JcKM,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114602115"
90124568506,"606655","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDJQ6RjDar4pWh604qic9oSP+uHA9h9RMpAdA/euNEVRAIhAORCmOCKkJ8n76c353x95lGVautoeCJlmJK4WLQP+7m/,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114606655"
90124568507,"614292","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIBr3AX7xoGe2V0HRDciiVoMLd8vnRvUOkQqkSD+TFkctAiEA+itd+gLy0l12/KAJA5Shwkq6lkL/ZPb5PCAn2xXBGmc=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114614292"
90124568508,"617840","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDDk5vFCAMvTvE0qfXQ12W8q/FR85QiGC1+1wC5ouzTjQIhAJLOjdP5jgTP3O+pwOrROtRdEy8uMfjC8RMIzHqqKuyz,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114617840"
90124568509,"646567","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIBxc80wu/AtAlQhm4XbnYbMDN50KiPzwJT8nQSGeiwvqAiBtrg5vhLctkd7YJFjhtECMYrDf09RMQclI0R7ACl3mFw==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114646567"
90124568510,"666477","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIF9JDfJsc2FUv77Ie4FOfKtiyWKIaAqxvLAhtfqVQlxUAiAssCE8axkdm9vF1Lfs9G3AjpBrHaTHHUiQmH0N9nYTQA==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114666477"
90124568511,"685633","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQDDdcUNxlsR8iKy3o6OCQNE4n8d+J00lffocy9wq4LT4AIgDc6VfO2IYYul8UOfHqBC7WX1v1LalUaXsAsThfofWKE=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114685633"
90124568512,"687936","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQC/ykwkQXAYI/h+Vkj0kBxfh3+Z//9BFg6H6Bms3KML/AIhAPzw3/86vOUSEiB3odQjjxwu6MAyoVqyu6M1L0ISrUpF,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114687936"
90124568513,"700861","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQCnBwVp09C1LH6vQoMok2IxT69me3cSgR/sf0XFTpEsawIhAN1fq8CNFUJHXIwxq+Yrm83q64TNb8O0uGiuuAAvhQPu,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114700861"
90124568514,"706993","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIGT0fMML2PYMVFZPhf20yGs8aXWJ2hMYz5ZmqvQPmzhIAiEAw8VSVBapFyEcVkcNKb1gYnIEXt+XQEwvKjLPWF1se+4=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114706993"
90124568515,"710629","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQD5ZugvPw4MV/PDL4GxP+8U9NKTCmKDfgttApfDayGgQgIhAJyVEuWMovCvxBfVUaxVkrpnR1pJkRubDFPJHbvivPPC,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114710629"
90124568516,"722356","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQC66JJqipp2DpwMHtsgL4KbL+aGwDu9Euw+TqjgvXGJBQIhAJE5lPnL0LN/4Q1XYXipnAkSJ8Yye7cxv6oJRclAgFS5,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114722356"
90124568517,"726182","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIAzVsvWQRRaV8w+V+WbR/quiQhsgqRHObEO8TnmRTMcbAiEA6tRICEC/NmP/qTqoC/Jo/5xRpUbfM9oeNwW9XYeMWeQ=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114726182"
90124568518,"729344","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQC8y2LomDXMS/UmOui5djQJjLx7WevyAkmxoKXrUVNfIwIgHCGBFdDIp10ZG4UPP/apdRdMQ3xvtAaMx6P6qa96Nn4=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114729344"
90124568519,"735822","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIAhNZSY3J4I5dW1I6d1Co3Rarjtl63u7gIX+rJ/HeGM9AiEA6jLA84jn322MZFY1N0u9n0kZqVEND/cu5eUG4VQwayI=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114735822"
90124568520,"736519","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDGSuv3me1C3jQt6kMfK5+gMDfKm70Kvk8rANm0amkR0AIhAPzNtdiQm/706QbjAaeWog8DrOC/X1awR0Zhi8bMhATJ,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114736519"
90124568521,"742660","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIA3E1d/oK5Gf9vCGMzmavMjatLOf7fiGrw9H+qtZ6i7EAiAvpKFDORNUZNpNHTclzM6XxySokTGKag1Tbb6z1z7wUA==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114742660"
90124568522,"746230","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIQC5aEYNUvO+j/neJ8mxt9eHwL15/yFtnDOKBRoq9QliZwIgdyG7qhFnCYCWi1D2vQsSPPd0GppuAVuVDGZCI/EBDiA=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114746230"
90124568523,"755178","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIHTat4M4GDDour4lZrhD0nuWH41RxESPaQEZtEkqZt8GAiB4aQGk6HrNk2lAWVvUHcyrIHmrex5O9IEapH8MppaQIg==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114755178"
90124568524,"757289","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIAlVYBVfMiO7ISEuEeoQF7csTJqZDd/V7dYMTvpr0WanAiAgT7swyrF9FDwgalpPZB70VOz2DOycyzACpifuvPAgUA==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114757289"
90124568525,"759401","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCID5UTICZ04K/ujTH0fAHu3OY9B6kpGT5hVkZifpcFbNsAiA7KAqPbX66aZzTyIEcvNufPBOR8Q/BxEbadvQVWZNw7w==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114759401"
90124568526,"761931","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEQCIE48eF2QD49NnvCJSW+JxQJWTlrrMYMJge7XkfA63gPsAiB6+kEI8jTMXMdJHS+WtLjT8wb3DMVIoDESBxgmkQqmfA==,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114761931"
90124568527,"766908","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIEO7naJo+EJZ1gT/NHUYsr9gqWcb3KRbCs0eVhsn2ljaAiEA5WpGyo7RFeanRBPHvCwDhpnqh0txRJ4rJfQo0A5Icfg=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114766908"
90124568528,"768669","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEYCIQDJBSANMvk+9kwHr3h8CV43KFcMBwF0rpWpUrjFH17L4QIhAIwvS9FDm4XtZNlvhHEoBgdk+8avJMa45P81/V+4naKH,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114768669"
90124568529,"777248","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIDNLU1izEnWOVL6ugD1furHsKaDyEVMXeLSRt+jeAKc2AiEAo6KaYGA1BgmDI4SJqkBCKGerXT7bBUNz3PHQ380rSfQ=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114777248"
90124568530,"827705","51","14","54","4752","3011-02-01 00:00:00",80,"72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","72667eaec0b7b61fe421b04a87ef0bee0dbaa2aef0e6f50076c67bec5ec111cc","3011-02-01-01.jpg","1805767",MEUCIEEGLTe3Iyju2vIItIc//bEJ64V4HUJpuLt64sdZuD0QAiEAnG/aBMGS/TL7m8YoiwCmN1QqsTR5jUEYP7n7yO03W+k=,"01",transfered,"2024-02-07 10:15:18","","2024-02-07 13:39:33",,,"545114827705"
