"id","lotto_number","lotto_round","lotto_set","lotto_year","lotto_item","lotto_price_due","lotto_price","scanner_uuid","buyer_uuid","lotto_url","lotto_bc_ref","lotto_bc_hash","lotto_type","lotto_status","create_at","create_by","update_at","update_by","payment_id","lotto_uuid"
90124718996,"626214","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQDIqGKbo2WKb+yY8GA3tZvAy9PzyL6MzP7e+KxKb+LJIQIgWTc/pknWSJPU12B7lhEh80nsw4tu7nxDg9RGM0AhnWE=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805626214"
90124718997,"674530","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIHmUiQH9cFjjOZ61xXTFvBwTbxPOryojysw9EJySz/fmAiEAovZuY/YdUUG+pPYdOL5/W9rqYNcJ1hjqSt8RVE0+J1k=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805674530"
90124718998,"685301","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCICf82tzroSf47y0ghfz1d0Lhtuae553HCJx5tpXA7yS5AiANbJu9fSuHyGTGiVwQ2LpzfmKU7fFiJMRoiK+PNk2svw==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805685301"
90124718999,"696886","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIHs7lt3hFWBFhJOnPMY0uOmBIwOJhjlBjhcQgAwUWa6uAiEA4V4HLOr7OVeCX4yz22hFUOP2BAm5+1hyf8cK36HDKa0=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805696886"
90124719000,"698624","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQD4TD+zLt6YS5i9kBZ6N17xgS+nNTqurc1IGUv0mJdrsAIgcgfHzIVSg4tG5yumC7/+65OqHRXFUzzaIA1aMnEJADw=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805698624"
90124719001,"714979","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIDV+oLSMWBhy/pJzHsO86CzieEzhCC2tU17Shkwokc6AAiAXoht2PwM5n0R1QGx7VZVFQ41F/SBAQu+t0WzZR0Nw8Q==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805714979"
90124719002,"731197","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIGl1HvIT1ddTRo66vrr6N/lP/WkEfNw4iMvbkg2W0+d2AiB4HAzU1gd4cE48l0TZLgOl2CU3b2iT8H+lNj67Ti/0rw==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805731197"
90124719003,"743726","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEYCIQCjiEtXfYkf276OnvcOJkbECT2V4P98TXu74rXdr8z+YgIhAMvsv0wkT6S/CwmVp+txp+DMArkabknYKWSdYgZm+hwV,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805743726"
90124719004,"748569","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIFAFASwoq9JTgWq91W1MJaC04p3bV16hm01A3zDQcL31AiEAlniNT1MmI9UFAGw1+RHNyy2lmXpf9nYCEbGzBZmCPeA=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805748569"
90124719005,"775021","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQD+3LGx3Nhc0/gTFGAHkQk7eDUZ9w9U2VnOiFHVChtfcwIgE/2JJqDYq1MHM34GA2yxu0XLKTIejMY0abBOV71lpm4=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805775021"
90124719006,"779277","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIB4SPBa9a+XWvv4Lp3j6CctJNwOzyp5S15oWWAr+vHB2AiBw/Au3KgBmAdnoeu0y7DGXesQGEN4u5bQO8DfTUel8Pw==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805779277"
90124719007,"791052","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIH5vvLnVPOr/WV6ll9XY1W7vamrnSSCgtiEpCQ4aIcp5AiEAmkBb6aAd3pw0rXsIVKaDQB1zzcmPHm0q+X0275LePQA=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805791052"
90124719008,"816350","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIF3F0UMErYYxpNlRExdt2hAO9Uv2N8S41fLOXcxfyENsAiAxHjVeUrCs9BKRRrqICnf5JYf8DfVslmsbth/SuU4OdA==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805816350"
90124719009,"837067","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQDM6WOZ3IC0PS3gNIFIXNhDx3U5HeP2eyX7a3ngRXkk0AIgKqjPHZLUWZnnqarnNtWG2PaxEaPCpFVq/xyLHqQqO9k=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805837067"
90124719010,"851142","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIFXW2tWMTWo5VJ9IUAosqiJwBp1G/PDxls+blDl9C+yuAiEA87KLW+q5aIre44KnAK2RDhMSCnoki/B6QL98NBoXluA=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805851142"
90124719011,"864646","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIDKrsMQLbUEZ7JcVaic6xTI9/Iqo+eoWjyduSDMG3+u6AiAcRKKbJ7dIgHuQ8XO1DhHfb7gq4YH47RYf1ZbNhxEa2g==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805864646"
90124719012,"870956","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIHIjz9CjXg0Ix+KlQSiOtsPKclo48kzqJyppESfIOpzDAiA3Y2U/rASTGEaqWSIYcphdMhFrmbiRhnmnf7SscJhxPQ==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805870956"
90124719013,"889844","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQCdaUESxb1rqtXlvavwcfDaM0dA6XwY2L8F/cQNeMQ/hgIgH44uwqgTdYvBUmqjK0YR1NCIdgk0oKjlzC1MpBxS/o8=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805889844"
90124719014,"893019","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIAoUrG356SLDgF7ZmkH9mrjTXF+FBWAA7lM8APWdUnrCAiAdx+qNM/O7MW4ZhKZ3ja4TvVAGaTqOF3A/2HsfMlYKXg==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805893019"
90124719015,"894435","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQDaNeEg/gFpKoYi5p+m6iMjD5F/iybv2NC7yu164gFZwQIgLxHw/kxO5t0tcwDmXOiS5lQ8oN1lOdnaEEicCZ9jIpI=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805894435"
90124719016,"900262","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIBse0xlH2VUnxdfXDTE+J/ImvpJKD1kUpRpP4wSYxHQ8AiEA2cMtSJAmJOdlypbMhciHYK41GsP/vO6/Cwzfjx58GDI=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805900262"
90124719017,"936283","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCICK7B7FfU4JKM4PFNN8p+CxP8rlWil1eHxbNPs7O/H2HAiEAp+Jnxaizj3xTWLAM39iXf/Jtets+MXZRiyrpPrXxd9s=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805936283"
90124719018,"940488","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIBP7u8RnM1Ll425DZQSRzIuGRWJ27Z+U/WphH8+MNngxAiEAmRWs7VlA6OiW7eqMZkKVoDnAePdA4ygZYuibV2dMgWU=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805940488"
90124719019,"941805","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQDofGXRqhYAm6YcVyUZNrsOGYFfs4CTL43QlWALr+hH0QIgVNKoeh8FNMVCdJ5odQe8vuybeMfQ9gNedz+UuzItTFE=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805941805"
90124719020,"950065","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEYCIQCkvG1ahVBTDn9pDuR8MrBTm+9ocY7NyA2jqdRfHS0vRgIhAIygL8wcBBu/eYaeGVsbue+m71Mu3PK7Sl4KBxalf+hr,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805950065"
90124719021,"952334","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIDymEWaRRTRHWJawZG4P7PfibLgkxoTsyb7wXScm9ptXAiBkuEPjxHE2aCpordeTzWJofpHE527St368B1Wx0VWsRQ==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805952334"
90124719022,"954611","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIEfeqth/N2aNBUQysQ9xYGUTn3sMkZhC/CfYdSFp+b2lAiEA0fyT3JlYNlSnkNBWG3pM+GfWrfzQMSOXAFOvDnXB3pc=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805954611"
90124719023,"957591","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCICigtr1YjpBBHS4myRYn4sRvsaUbfuab+uE4i14LO1HoAiEA0Kjm5QY1tFWQk8olB7E+tSwOOYgIzyYO1G6tNA9HNbA=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805957591"
90124719024,"977251","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEUCIQDWpPXjb/Em16bHa2Yu8+kt9fuzPcruKxRVpb7xbv2aIAIgdIyUjgL5zumVqxHHkFj6ajHQWU1Kf57ljjqc3S/VSoo=,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805977251"
90124719025,"992199","68","05","54","5193","3011-10-16 00:00:00",80,"37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","37ca9f12c944729abfb9c27b4b2ac6a110e29deaa37b4fb772a4053dd6e66d1f","3011-10-16-01.jpg","1806309",MEQCIGzkx4FN87IYBrRmY7H9z4vESYd8/qJZ1z/Vx07C4/A7AiBQGXB4EpzaOUDRtev9HNGwLjVRGR31teCHXW6vdjeOZg==,"01",transfered,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546805992199"
90124719026,"700100","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIDPThv/vp3v5Ou/UxGO/26e6wOvi5I/m3svns3wW8QwHAiA7VD5Mb0aLXbtw4c7QOyqmDZLyalytQu7Zdo0ptapXXw==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700100"
90124719027,"700101","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIEEYdGTgN9cV2c0+wM0gaDQ3b2F8upDU7JHORYjDvyakAiBTS4U4dYHIyNBfQrln4OLhoAttnU5rza8lOthEIyy7ug==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700101"
90124719028,"700102","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIQDELLrADr5sCHd+gBN9YtEU0+hxEk/I5MDiaHNtEz7aBQIgdo97yVq1i2lvM3+f2ki9O5e162gw+tMcxg0OIo/XOuM=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700102"
90124719029,"700103","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIDD1yGm3Y081NAUdXJsUg9MqcPOsPFlWfjqFkGvlHXS0AiEA71GCffYF9KZ+de0m18wRjSWx4gVEhkQYXG47lygxbgQ=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700103"
90124719030,"700104","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIQCiG/3OmzQ4N9jPQbwv3iHfTiWehbh0NP7ZozXRrk8IRgIgZA6Ioom+kmN2kVSElqgRzYtQIQ5lmMHmBGDqz7AV8D8=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700104"
90124719031,"700105","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIDVMF9Ck8z+krpBxnKoyF8yzXjn8l+l4Qdu9CC4Iu2hNAiB21t6w1YRZ6J2s7U8AbOi7SZ/DIlrTDU1mUIuFlRS64Q==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700105"
90124719032,"700106","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIDqg85cx7ed5awnSmg+Ts9FJv47qriPhJwfdGWDvbkB0AiEAmMDvVFfj17bbwr4U4Mi10lyZWF02q9xz4O2nDN9jdB0=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700106"
90124719033,"700107","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIClbUcm7vjIw8jYsbtW1G4VChv/w5ViVJ5WkpHZH+ApBAiEAkdU3WMxHGnWnud3DHdPi8XTbALrNqMxFQzQ0jPD0IQc=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700107"
90124719034,"700108","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIGmY29b7BZujPKmeNxhLTwgNEPS/br+RFzHhUSJkIE9RAiBbvVVjS1MyQ83MOu88x0vG+aKNoMb/sDLrhKN9i92brA==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700108"
90124719035,"700109","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCID3M/D4vBcbNiq3VGVkZuBtqgFQU+KtFpjghR/NnKzwEAiEAlYYsJMymprtVG90g9BZ5PWqRsMlOK2sSAMd+DLm2ofo=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700109"
90124719036,"700110","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEYCIQCqX82GVqrLFjPsru41zB8S6HBX8Oelxy0N6u4w7aqIngIhAJkIWTaH5pp7uhJAiUebPnLuPuTcaaL3f0XuDWY+kWmC,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700110"
90124719037,"700111","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIQCfwdEGeYyci7L6GazwXgmAVba+NAd2+T1HV7V7Xj5jXAIgZplGWWgLR7q3N4mBlWTZf8JlUUyTjPUFpFINo+GHVmk=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700111"
90124719038,"700112","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIDWCzmf7OYyoauFQrhOsYvhZZiT64yBHzmT4pjMJNjBEAiBw9JW4IDCi239qCMH7Q8Ocp6J1/Ej9GVfz61GT6ZnhVg==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700112"
90124719039,"700113","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEYCIQCrelvgqNC8RTSGz/tqc/Z4wKRO3j3KiKekz6vFJe6fVQIhANufytBs3tnKhQraNDklhmYnBtgeV26gL4V8usU9rRzQ,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700113"
90124719040,"700114","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEYCIQCdEpnK1MIbO+Ko82jaig6Fefz+FIT7+LnOyxAIRq8SSgIhAJcRD7R4sNu3VdFKIcUKYowLua295KIFxuc48jv8k6Ts,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700114"
90124719041,"700115","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIGhmj+Q0b2xYORfhmwKKyGE/KDoF24PmsnWbJoT5GoF8AiA1sWb0COJbOJ+xYM7owI0G4VRdoe9navqVTElLml5Qvw==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700115"
90124719042,"700116","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEQCIAzPBphbDWgaka3RVeOk/zRWyX83TvtzMZ0jw7P3QlT/AiBVPoFsqK7dqJnvVtNO/8Vrm2DK3ozzT1B2gLqoEI8qIg==,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700116"
90124719043,"700117","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIQDt83ZeHQFWp3KntYAx1O6DXQzzSgCC2LfipTd6CY79tgIgQx/H3htNVXXigjS2ts/GjqBfCMmS+DAA3tSNU3qPEgo=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700117"
90124719044,"700118","68","06","54","7001","3011-10-16 00:00:00",80,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,a4bd64e11070d1c69faefc2150f4b092486c546939d745a2d12a5fc5d9173ec2,"3011-10-16-01.jpg","1806309",MEUCIQCUPtr7dwtfQM/RljCUsCfhwnATcF7a8LOgRNP6FgKKpQIgNfc9xDal2v6AAo0xpD0yDaeWXeMKF9AFo365WytkFTw=,"01",leftovers,"2024-03-26 15:15:59","","2024-03-27 16:44:03",,,"546806700118"
